No.species	Species	Taxonomy ID	Ploidy	Accession name	Order	Family	Clade
1450	Prunus persica	3760	diploid	Feichenghongli	Rosales	Rosaceae	Prunus
1450	Prunus persica	3760	-	pillar peach	Rosales	Rosaceae	Prunus
1451	Prunus pseudocerasus	151439	diploid	Chinese cherry	Rosales	Rosaceae	Prunus
1452	Prunus pusilliflora	1642865	-	DNeasy Plant Mini Kits	Rosales	Rosaceae	Prunus
1453	Prunus salicina	88123	-	-	Rosales	Rosaceae	Prunus
1453	Prunus salicina	88123	diploid	Zhongli No.6	Rosales	Rosaceae	Prunus
1453	Prunus salicina	88123	diploid	-	Rosales	Rosaceae	Prunus
1453	Prunus salicina	88123	diploid	Sanyueli	Rosales	Rosaceae	Prunus
1453	Prunus salicina	88123	hexaploid	Chinese plum	Rosales	Rosaceae	Prunus
1454	Prunus salicina cv. 'Fengtangli'	-	diploid	plum	Rosales	Rosaceae	Prunus
1454	Prunus salicina cv. 'Fengtangli'	-	diploid	plum	Rosales	Rosaceae	Prunus
1455	Prunus sibirica	151440	diploid	CH320_5	Rosales	Rosaceae	Prunus
1456	Prunus tenella	140661	-	-	Rosales	Rosaceae	Prunus
1457	Prunus yedoensis	3759	diploid	Pyn-Jeju2	Rosales	Rosaceae	Prunus
1457	Prunus yedoensis	3759	diploid	Somei-Yoshino (CYEspachiana_r3.1,Phased)	Rosales	Rosaceae	Prunus
1457	Prunus yedoensis	3759	diploid	Somei-Yoshino (CYEspeciosa_r3.1,Phased)	Rosales	Rosaceae	Prunus
1458	Prunus zhengheensis	1052178	-	PZH	Rosales	Rosaceae	Prunus
1459	Przewalskia tangutica	337188	-	-	Solanales	Solanaceae	Przewalskia
1460	Pseudocydonia sinensis	36622	diploid	Chinese quince	Rosales	Rosaceae	Pseudocydonia
1460	Pseudocydonia sinensis	36622	diploid	Chinese quince	Rosales	Rosaceae	Pseudocydonia
1461	Pseudoroegneria Libanotica	37685	-	-	Poales	Poaceae	Pseudoroegneria
1462	Pseudoturritis turrita	81982	diploid	-	Brassicales	Brassicaceae	Pseudoturritis
1463	Psidium guajava	120290	diploid	-	Myrtales	Myrtaceae	Psidium
1464	Psophocarpus tetragonolobus	3891	diploid	Winged bean; goa bean	Fabales	Fabaceae	Psophocarpus
1464	Psophocarpus tetragonolobus	3891	-	winged bean	Fabales	Fabaceae	Psophocarpus
1465	Pterocarpus macrocarpus	108278	diploid	-	Fabales	Fabaceae	Pterocarpus
1466	Pterocarpus santalinus	1071199	diploid	BP-12	Fabales	Fabaceae	Pterocarpus
1466	Pterocarpus santalinus	1071199	-	-	Fabales	Fabaceae	Pterocarpus
1467	Pterocarya stenoptera	91225	-	-	Fagales	Juglandaceae	Pterocarya
1468	Pteroceltis tatarinowii	63062	diploid	-	Rosales	Cannabaceae	Pteroceltis
1468	Pteroceltis tatarinowii	63062	diploid	-	Rosales	Cannabaceae	Pteroceltis
1469	Ptychostomum knowltonii	2779773	-	-	Eubryales	Bryaceae	Ptychostomum
1470	Puccinellia tenuiflora	240906	-	-	Poales	Poaceae	Puccinellia
1470	Puccinellia tenuiflora	240906	-	-	Poales	Poaceae	Puccinellia
1471	Pueraria lobata	-	diploid	-	Fabales	Fabaceae	Pueraria
1471	Pueraria lobata	-	diploid	var. montana(PM12)	Fabales	Fabaceae	Pueraria
1472	Pugionium cornutum	557876	-	-	Brassicales	Brassicaceae	Pugionium
1472	Pugionium cornutum	557876	diploid	-	Brassicales	Brassicaceae	Pugionium
1473	Pugionium dolabratum	473980	-	-	Brassicales	Brassicaceae	Pugionium
1473	Pugionium dolabratum	473980	diploid	-	Brassicales	Brassicaceae	Pugionium
1474	Punica granatum	22663	diploid	Dabenzi	Myrtales	Lythraceae	Punica
1474	Punica granatum	22663	diploid	Taishanhong	Myrtales	Lythraceae	Punica
1474	Punica granatum	22663	diploid	Tunisia	Myrtales	Lythraceae	Punica
1474	Punica granatum	22663	diploid	Bhagawa	Myrtales	Lythraceae	Punica
1475	Puya raimondii	112807	diploid	-	Poales	Bromeliaceae	Puya
1476	Pyrus betulifolia	436086	-	-	Rosales	Rosaceae	Pyrus
1477	Pyrus bretschneideri	-	diploid	-	Rosales	Rosaceae	Pyrus
1478	Pyrus bretschneideri cv. 'Danshansuli'	-	-	-	Rosales	Rosaceae	Pyrus
1479	Pyrus communis	23211	diploid	-	Rosales	Rosaceae	Pyrus
1479	Pyrus communis	23211	diploid	d'Anjou' pear	Rosales	Rosaceae	Pyrus
1479	Pyrus communis	23211	diploid	d'Anjou' pear	Rosales	Rosaceae	Pyrus
1480	Pyrus communis cv. 'Conference'	-	-	-	Rosales	Rosaceae	Pyrus
1481	Pyrus pyrifolia	3767	-	-	Rosales	Rosaceae	Pyrus
1481	Pyrus pyrifolia	3767	diploid	var. 'Nijisseiki'	Rosales	Rosaceae	Pyrus
1481	Pyrus pyrifolia	3767	-	Cuiguan	Rosales	Rosaceae	Pyrus
1481	Pyrus pyrifolia	3767	-	Yunhong No.1(YH1)	Rosales	Rosaceae	Pyrus
1482	Pyrus sinkiangensis	363829	hexaploid	Korla pear	Rosales	Rosaceae	Pyrus
1483	Pyrus sinkiangensis Yu cv. Korla xiangli×Pyrus bretschneideri Rehd. cv. Eli	-	-	Hongxiangsu	Rosales	Rosaceae	Pyrus
1483	Pyrus sinkiangensis Yu cv. Korla xiangli×Pyrus bretschneideri Rehd. cv. Eli	-	-	Hongxiangsu	Rosales	Rosaceae	Pyrus
1483	Pyrus sinkiangensis Yu cv. Korla xiangli×Pyrus bretschneideri Rehd. cv. Eli	-	-	Hongxiangsu	Rosales	Rosaceae	Pyrus
1484	Pyrus sinkiangensis Yu cv. Korla xiangli×Pyrus bretschneideri Rehd. cv. Xuehua	-	-	Yuluxiang	Rosales	Rosaceae	Pyrus
1484	Pyrus sinkiangensis Yu cv. Korla xiangli×Pyrus bretschneideri Rehd. cv. Xuehua	-	-	Yuluxiang	Rosales	Rosaceae	Pyrus
1484	Pyrus sinkiangensis Yu cv. Korla xiangli×Pyrus bretschneideri Rehd. cv. Xuehua	-	-	Yuluxiang	Rosales	Rosaceae	Pyrus
1485	Pyrus ussuriensis x Pyrus communis	2448454	diploid	-	Rosales	Rosaceae	Pyrus
1486	Quercus acutissima	58330	diploid	Tianmushan-1	Fagales	Fagaceae	Quercus
1486	Quercus acutissima	58330	diploid	-	Fagales	Fagaceae	Quercus
1487	Quercus dentata	103484	-	-	Fagales	Fagaceae	Quercus
1488	Quercus gilva	103490	diploid	-	Fagales	Fagaceae	Quercus
1489	Quercus glauca	103489	diploid	JXL012(haplotype 1)	Fagales	Fagaceae	Quercus
1489	Quercus glauca	103489	diploid	JXL012(haplotype 2)	Fagales	Fagaceae	Quercus
1490	Quercus ilex	58334	diploid	-	Fagales	Fagaceae	Quercus
1491	Quercus lobata	97700	diploid	-	Fagales	Fagaceae	Quercus
1491	Quercus lobata	97700	-	SW786	Fagales	Fagaceae	Quercus
1492	Quercus mongolica	103485	-	-	Fagales	Fagaceae	Quercus
1492	Quercus mongolica	103485	diploid	-	Fagales	Fagaceae	Quercus
1493	Quercus rex	2029654	diploid	-	Fagales	Fagaceae	Quercus
1494	Quercus robur	38942	diploid	haplotype	Fagales	Fagaceae	Quercus
1495	Quercus rubra	3512	diploid	-	Fabales	Fabaceae	Quercus
1496	Quercus sichourensis	2029655	-	-	Fabales	Fagaceae	Quercus
1497	Quercus suber	58331	diploid	-	Fagales	Fagaceae	Quercus
1498	Quercus tomentella	60424	diploid	Island oak	Fagales	Fagaceae	Quercus
1498	Quercus tomentella	60424	diploid	Island oak	Fagales	Fagaceae	Quercus
1499	Quercus variabilis	103481	diploid	-	Fagales	Fagaceae	Quercus
1500	Quillaja saponaria	32244	-	-	Fabales	Quillajaceae	Quillaja
1501	Raddia distichophylla	38704	diploid	-	Poales	Poaceae	Raddia
1502	Raddia guianensis	1482630	diploid	-	Poales	Poaceae	Raddia
1502	Raddia guianensis	1482630	-	-	Poales	Poaceae	Raddia
1503	Rafflesia leonardi	1477589	-	-	Malpighiales	Rafflesiaceae	Rafflesia
1504	Raparia bulbosa	-	-	-	Brassicales	Brassicaceae	Raparia
1505	Raphanus raphanistrum	109996	-	-	Brassicales	Brassicaceae	Raphanus
1505	Raphanus raphanistrum	109996	-	ssp.raphanistrum	Brassicales	Brassicaceae	Raphanus
1505	Raphanus raphanistrum	109996	-	ssp.landra	Brassicales	Brassicaceae	Raphanus
1506	Raphanus raphanistrumm x Raphanus sativus	-	-	-	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	diploid	Aokubi	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	diploid	Aokubi	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	diploid	WK10039	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	Sakurajima Daikon	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	var. raphanistroides	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	var. radicula	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	var. oleiformis (Yuanmouoil)	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	var. niger	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	var. longipinnatus(Moriguchi daikon)	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	var. longipinnatus (YZ Yanzhong)	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	var. longipinnatus (Xin-li_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x005f_x005F_x0002_mei)	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	-	var. caudatus	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	diploid	WK10039 ((Rs2.0; improved)	Brassicales	Brassicaceae	Raphanus
1507	Raphanus sativus	3726	diploid	NAU-LB	Brassicales	Brassicaceae	Raphanus
1508	Raphidocelis subcapitata	307507	-	-	Chlorellales	Chlorellaceae	Raphidocelis
1509	Reaumuria soongarica	-	diploid	-	Caryophyllales	Tamaricaceae	Reaumuria
1510	Rehmannia glutinosa	99300	-	-	Lamiales	Orobanchaceae	Rehmannia
1510	Rehmannia glutinosa	99300	tetraploid	Qinhuai	Lamiales	Orobanchaceae	Rehmannia
1511	Reticulofenestra parvula	-	-	RCC4036	-	-	Reticulofenestra
1511	Reticulofenestra parvula	-	-	RCC4035	-	-	Reticulofenestra
1511	Reticulofenestra parvula	-	-	RCC4034	-	-	Reticulofenestra
1511	Reticulofenestra parvula	-	-	RCC4033	-	-	Reticulofenestra
1512	Reynoutria multiflora	-	diploid	-	Caryophyllales	Polygonaceae	Reynoutria
1513	Rhamnella rubrinervis	2594499	-	-	Rosales	Rhamnaceae	Rhamnella
1514	Rhazya stricta	396313	diploid	-	Gentianales	Apocynaceae	Rhazya
1515	Rheum nobile	137697	-	-	Caryophyllales	Polygonaceae	Rheum
1516	Rheum officinale	137220	tetraploid	-	Caryophyllales	Polygonaceae	Rheum
1516	Rheum officinale	137220	-	rhubarb	Caryophyllales	Polygonaceae	Rheum
1517	Rheum palmatum	137221	diploid	-	Caryophyllales	Polygonaceae	Rheum
1518	Rheum tanguticum	137226	diploid	-	Caryophyllales	Polygonaceae	Rheum
1519	Rhipidocladum racemiflorum	464972	-	-	Poales	Poaceae	Rhipidocladum
1520	Rhizophora apiculata	106626	-	-	Malpighiales	Rhizophoraceae	Rhizophora
1520	Rhizophora apiculata	106626	-	improved	Malpighiales	Rhizophoraceae	Rhizophora
1521	Rhizophora mangle	40031	-	-	Malpighiales	Rhizophoraceae	Rhizophora
1522	Rhizophora mucronata	61149	-	-	Malpighiales	Rhizophoraceae	Rhizophora
1523	Rhizophora stylosa	98588	-	-	Malpighiales	Rhizophoraceae	Rhizophora
1524	Rhodamnia argentea	178133	-	-	Myrtales	Myrtaceae	Rhodamnia
1524	Rhodamnia argentea	178133	-	Malletwood	Myrtales	Myrtaceae	Rhodamnia
1525	Rhodiola crenulata	242839	-	-	Saxifragales	Crassulaceae	Rhodiola
1526	Rhododendron bailiense	3036663	-	-	Ericales	Ericaceae	Rhododendron
1526	Rhododendron bailiense	3036663	-	-	Ericales	Ericaceae	Rhododendron
1527	Rhododendron championae	-	hexaploid	-	Ericales	Ericaceae	Rhododendron
1528	Rhododendron delavayi	321363	diploid	-	Ericales	Ericaceae	Rhododendron
1528	Rhododendron delavayi	321363	-	-	Ericales	Ericaceae	Rhododendron
1529	Rhododendron griersonianum	479676	-	-	Ericales	Ericaceae	Rhododendron
1530	Rhododendron henanense	2488265	-	subsp. lingbaoense(W.P. Fang)	Ericales	Ericaceae	Rhododendron
1531	Rhododendron irroratum	321365	-	wild	Ericales	Ericaceae	Rhododendron
1532	Rhododendron kiyosumense	118354	-	KMT1	Ericales	Ericaceae	Rhododendron
1533	Rhododendron micranthum	118363	hexaploid	-	Ericales	Ericaceae	Rhododendron
1534	Rhododendron molle	49168	-	-	Ericales	Ericaceae	Rhododendron
1534	Rhododendron molle	49168	-	-	Ericales	Ericaceae	Rhododendron
1534	Rhododendron molle	49168	hexaploid	-	Ericales	Ericaceae	Rhododendron
1535	Rhododendron mucronulatum	105903	hexaploid	-	Ericales	Ericaceae	Rhododendron
1536	Rhododendron nivale	1044967	hexaploid	-	Ericales	Ericaceae	Rhododendron
1537	Rhododendron nivale subsp. boreale	1701214	tetraploid	-	Ericales	Ericaceae	Rhododendron
1538	Rhododendron ovatum	49169	-	-	Ericales	Ericaceae	Rhododendron
1538	Rhododendron ovatum	49169	hexaploid	-	Ericales	Ericaceae	Rhododendron
1539	Rhododendron redowskianum	184582	hexaploid	-	Ericales	Ericaceae	Rhododendron
1540	Rhododendron ripense	-	-	Hi-Oni1	Ericales	Ericaceae	Rhododendron
1541	Rhododendron simsii	118357	-	-	Ericales	Ericaceae	Rhododendron
1541	Rhododendron simsii	118357	hexaploid	-	Ericales	Ericaceae	Rhododendron
1542	Rhododendron vialii	182163	diploid	haplotype A	Ericales	Ericaceae	Rhododendron
1542	Rhododendron vialii	182163	diploid	haplotype B	Ericales	Ericaceae	Rhododendron
1543	Rhododendron williamsianum	262921	diploid	-	Ericales	Ericaceae	Rhododendron
1544	Rhododendronneriiflorum	-	hexaploid	-	Ericales	Ericaceae	Rhododendron
1545	Rhododendron x pulchrum	-	-	haplotype 1	Ericales	Ericaceae	Rhododendron 
1546	Rhododendron x pulchrum	-	-	haplotype 2	Ericales	Ericaceae	Rhododendron
1547	Rhodomyrtus tomentosa	98583	-	LFSTJN-1	Myrtales	Myrtaceae	Rhodomyrtus
1547	Rhodomyrtus tomentosa	98583	hexaploid	Rose myrtle	Myrtales	Myrtaceae	Rhodomyrtus
1548	Rhoiptelea chiliantha	60426	-	-	Fagales	Juglandaceae	Rhoiptelea
1549	Rhus chinensis Mill	-	diploid	Nutgall tree; Chinese sumac	Sapindales	Anacardiaceae	Rhus chinensis
1550	Rhynchospora breviuscula	2022672	diploid	-	Poales	Cyperaceae	Rhynchospora
1551	Rhynchospora pubera	906938	octoploid	-	Poales	Cyperaceae	Rhynchospora
1552	Rhynchospora tenuis	198213	diploid	-	Poales	Cyperaceae	Rhynchospora
1553	Ribes nigrum	78511	diploid	Blackcurrant	Saxifragales	Grossulariaceae	Ribes
1554	Ricinus communis	3988	diploid	-	Malpighiales	Euphorbiaceae	Ricinus
1554	Ricinus communis	3988	-	Rc039	Malpighiales	Euphorbiaceae	Ricinus
1554	Ricinus communis	3988	-	WT05;improved	Malpighiales	Euphorbiaceae	Ricinus
1555	Robinia pseudoacacia	35938	diploid	-	Fabales	Fabaceae	Robinia
1556	Roridula gorgonias	3772	diploid	-	Ericales	Roridulaceae	Roridula
1557	Rorippa aquatica	65950	diploid	-	Brassicales	Brassicaceae	Rorippa
1558	Rosa chinensis	74649	diploid	Old Blush	Rosales	Rosaceae	Rosa
1558	Rosa chinensis	74649	diploid	Old Blush	Rosales	Rosaceae	Rosa
1558	Rosa chinensis	74649	tetraploid	-	Rosales	Rosaceae	Rosa
1559	Rosa gigantea	-	-	RG	Rosales	Rosaceae	Rosa
1560	Rosa hybrida	-	tetraploid	Modern rose	Rosales	Rosaceae	Rosa
1561	Rosa lucieae	74648	-	-	Rosales	Rosaceae	Rosa
1562	Rosa multiflora	74647	-	-	Rosales	Rosaceae	Rosa
1563	Rosa roxburghii	74654	diploid	-	Rosales	Rosaceae	Rosa
1564	Rosa rugosa	74645	diploid	-	Rosales	Rosaceae	Rosa
1564	Rosa rugosa	74645	diploid	-	Rosales	Rosaceae	Rosa
1565	Rosa wichuraiana	-	diploid	Basye's Thornless	Rosales	Rosaceae	Rosa
1566	Rosa x damascena	3765	-	-	Rosales	Rosaceae	Rosa
1567	Roscoea debilis	1576615	diploid	-	Zingiberales	Zingiberaceae	Roscoea
1568	Rose chinensis	-	diploid	-	Rosales	Rosaceae	Rose
1568	Rose chinensis	-	diploid	-	Rosales	Rosaceae	Rose
1569	Rosmarinus officinalis	-	-	-	Lamiales	Lamiaceae	Rosmarinus
1570	Rubus argutus	59490	diploid	cv. “Hillquist”	Rosales	Rosaceae	Rubus
1571	Rubus chingii	714495	diploid	-	Rosales	Rosaceae	Rubus
1572	Rubus corchorifolius	190223	-	-	Rosales	Rosaceae	Rubus
1573	Rubus idaeus	32247	diploid	Anitra	Rosales	Rosaceae	Rubus
1573	Rubus idaeus	32247	diploid	Malling Jewel	Rosales	Rosaceae	Rubus
1573	Rubus idaeus	32247	diploid	Autumn Bliss	Rosales	Rosaceae	Rubus
1574	Rubus leucanthus	1603830	-	-	Rosales	Rosaceae	Rubus
1575	Rubus occidentalis	75079	diploid	ORUS 4115-3	Rosales	Rosaceae	Rubus
1575	Rubus occidentalis	75079	diploid	update ORUS 4115-3	Rosales	Rosaceae	Rubus
1576	Rubus rosaefolius	-	-	-	Rosales	Rosaceae	Rubus
1577	Ruellia speciosa	441023	diploid	-	Lamiales	Acanthaceae	Ruellia
1578	Rumex hastatulus	273503	diploid	-	Caryophyllales	Polygonaceae	Rumex
1578	Rumex hastatulus	273503	diploid	-	Caryophyllales	Polygonaceae	Rumex
1578	Rumex hastatulus	273503	diploid	-	Caryophyllales	Polygonaceae	Rumex
1579	Saccharum spontaneum	62335	-	-	Poales	Poaceae	Saccharum
1579	Saccharum spontaneum	62335	tetraploid	Np-X	Poales	Poaceae	Saccharum
1580	Saccharum spp.	-	-	-	Poales	Poaceae	Saccharum
1581	Saccharum x sp.	-	-	KK3	Poales	Poaceae	Saccharum
1582	Sageretia thea	72166	diploid	-	Rosales	Rhamnaceae	Sageretia
1583	Salicornia bigelovii	46105	tetraploid	-	Caryophyllales	Amaranthaceae	Salicornia
1584	Salicornia europaea	206448	diploid	-	Caryophyllales	Amaranthaceae	Salicornia
1585	Salix arbutifolia	75699	-	male	Malpighiales	Salicaceae	Salix
1585	Salix arbutifolia	75699	-	female	Malpighiales	Salicaceae	Salix
1585	Salix arbutifolia	75699	-	-	Malpighiales	Salicaceae	Salix
1586	Salix brachista	2182728	diploid	-	Malpighiales	Salicaceae	Salix
1587	Salix chaenomeloides	75708	-	male	Malpighiales	Salicaceae	Salix
1587	Salix chaenomeloides	75708	-	female	Malpighiales	Salicaceae	Salix
1588	Salix cheilophila	688336	-	Sand Willow	Malpighiales	Salicaceae	Salix
1589	Salix dunnii	1413687	-	-	Malpighiales	Salicaceae	Salix
1589	Salix dunnii	1413687	diploid	FAFU-HL-1	Malpighiales	Salicaceae	Salix
1590	Salix integra	75711	diploid	P336	Malpighiales	Salicaceae	Salix
1591	Salix koriyanagi	2511006	diploid	SH3	Malpighiales	Salicaceae	Salix
1591	Salix koriyanagi	2511006	diploid	04-FF-016	Malpighiales	Salicaceae	Salix
1592	Salix matsudana	349989	-	-	Malpighiales	Salicaceae	Salix
1593	Salix mesnyi	1413691	diploid	-	Malpighiales	Salicaceae	Salix
1594	Salix purpurea	77065	diploid	94006	Malpighiales	Salicaceae	Salix
1594	Salix purpurea	77065	diploid	94001	Malpighiales	Salicaceae	Salix
1595	Salix suchowensis	1278906	diploid	-	Malpighiales	Salicaceae	Salix
1595	Salix suchowensis	1278906	-	-	Malpighiales	Salicaceae	Salix
1595	Salix suchowensis	1278906	diploid	P63	Malpighiales	Salicaceae	Salix
1595	Salix suchowensis	1278906	diploid	P295	Malpighiales	Salicaceae	Salix
1595	Salix suchowensis	1278906	diploid	P294	Malpighiales	Salicaceae	Salix
1596	Salix triandra	77069	diploid	-	Malpighiales	Salicaceae	Salix
1597	Salix udensis	889485	diploid	04-BN-051	Malpighiales	Salicaceae	Salix
1598	Salix viminalis	40686	-	-	Malpighiales	Salicaceae	Salix
1598	Salix viminalis	40686	diploid	07-MBG-5027	Malpighiales	Salicaceae	Salix
1598	Salix viminalis	40686	diploid	Jorr'	Malpighiales	Salicaceae	Salix
1599	Salvia bowleyana	424416	diploid	-	Lamiales	Lamiaceae	Salvia
1600	Salvia divinorum	28513	diploid	Diviner's sage	Lamiales	Lamiaceae	Salvia
1601	Salvia hispanica	49212	-	-	Lamiales	Lamiaceae	Salvia
1601	Salvia hispanica	49212	-	-	Lamiales	Lamiaceae	Salvia
1601	Salvia hispanica	49212	diploid	chia	Lamiales	Lamiaceae	Salvia
1601	Salvia hispanica	49212	-	Chia	Lamiales	Lamiaceae	Salvia
1602	Salvia miltiorrhiza	226208	-	-	Lamiales	Lamiaceae	Salvia
1602	Salvia miltiorrhiza	226208	diploid	99-3 line	Lamiales	Lamiaceae	Salvia
1602	Salvia miltiorrhiza	226208	-	DSS3	Lamiales	Lamiaceae	Salvia
1602	Salvia miltiorrhiza	226208	-	bh2-7	Lamiales	Lamiaceae	Salvia
1602	Salvia miltiorrhiza	226208	-	bh2-7	Lamiales	Lamiaceae	Salvia
1603	Salvia officinalis	38868	diploid	-	Lamiales	Lamiaceae	Salvia
1603	Salvia officinalis	38868	-	Common sage	Lamiales	Lamiaceae	Salvia
1604	Salvia rosmarinus	39367	diploid	WT;U2	Lamiales	Lamiaceae	Salvia
1604	Salvia rosmarinus	39367	-	rosemary	Lamiales	Lamiaceae	Salvia
1605	Salvia splendens	180675	tetraploid	-	Lamiales	Lamiaceae	Salvia
1605	Salvia splendens	180675	tetraploid	-	Lamiales	Lamiaceae	Salvia
1606	Salvinia cucullata	32188	-	-	Salviniales	Salviniaceae	Salvinia
1607	Sambucus nigra Linnaeus	-	diploid	elderberry; European elder	Dipsacales	Adoxaceae	Sambucus
1608	Sanguina aurantia	2578422	-	watermelon snow	Ranunculales	Chlamydomonadaceae	Sanguina
1608	Sanguina aurantia	2578422	-	watermelon snow	Ranunculales	Chlamydomonadaceae	Sanguina
1609	Santalum album	35974	-	-	Santalales	Santalaceae	Santalum
1609	Santalum album	35974	-	-	Santalales	Santalaceae	Santalum
1609	Santalum album	35974	-	-	Santalales	Santalaceae	Santalum
1610	Santalum yasi	453089	-	-	Santalales	Santalaceae	Santalum
1611	Santalum. album	-	-	-	Santalales	Santalaceae	Santalum.
1612	Sapindus mukorossi	57655	diploid	-	Sapindales	Sapindaceae	Sapindus
1613	Saposhnikovia divaricata	203717	diploid	-	Apiales	Apiaceae	Saposhnikovia
1614	Sapria himalayana	289637	-	-	Malpighiales	Rafflesiaceae	Sapria
1614	Sapria himalayana	289637	-	-	Malpighiales	Rafflesiaceae	Sapria
1615	Sauropus androgynus	-	diploid	-	Malpighiales	Phyllanthaceae	Sauropus
1616	Sauropus spatulifolius	-	-	-	Malpighiales	Phyllanthaceae	Sauropus
1617	Saururus chinensis	54806	diploid	-	Piperales	Saururaceae	Saururus
1617	Saururus chinensis	54806	diploid	Asian lizard's tail	Piperales	Saururaceae	Saururus
1617	Saururus chinensis	54806	diploid	-	Piperales	Saururaceae	Saururus
1618	Saussurea involucrata	200489	-	-	Asterales	Asteraceae	Saussurea
1619	Scaevola hainanensis	1340049	-	-	Asterales	Goodeniaceae	Scaevola
1619	Scaevola hainanensis	1340049	-	-	Asterales	Goodeniaceae	Scaevola
1620	Scaevola sericea	-	-	-	Asterales	Goodeniaceae	Scaevola
1621	Scaevola taccada	16481	-	-	Asterales	Goodeniaceae	Scaevola
1621	Scaevola taccada	16481	-	-	Asterales	Goodeniaceae	Scaevola
1622	Scalesia atractyloides	2708596	-	-	Asterales	Asteraceae	Scalesia
1623	Scenedesmus quadricauda	3089	-	-	Sphaeropleales	Scenedesmaceae	Scenedesmus
1624	Scenedesmus sellowii	-	-	-	Malpighiales	Scenedesmaceae	Scenedesmus
1625	Scenedesmus silvestris	-	-	-	Malpighiales	Scenedesmaceae	Scenedesmus
1626	Scenedesmus vacuolatus	77546	-	-	Sphaeropleales	Scenedesmaceae	Scenedesmus
1627	Schizonepeta tenuifolia	2849020	-	-	Lamiales	Lamiaceae	Schizonepeta
1628	Schoenoplectus tabernaemontani	316508	diploid	Soft-Stem Bulrush	Poales	Cyperaceae	Schoenoplectus
1629	Sclerocarya birrea	289766	-	-	Sapindales	Anacardiaceae	Sclerocarya
1630	Scurrula parasitica	227903	-	var. graciliflora	Santalales	Loranthaceae	Scurrula
1631	Scutellaria baicalensis	65409	diploid	Heibei	Lamiales	Lamiaceae	Scutellaria
1631	Scutellaria baicalensis	65409	-	-	Lamiales	Lamiaceae	Scutellaria
1631	Scutellaria baicalensis	65409	-	-	Lamiales	Lamiaceae	Scutellaria
1631	Scutellaria baicalensis	65409	-	-	Lamiales	Lamiaceae	Scutellaria
1632	Scutellaria barbata	396367	-	-	Lamiales	Lamiaceae	Scutellaria
1632	Scutellaria barbata	396367	-	-	Lamiales	Lamiaceae	Scutellaria
1632	Scutellaria barbata	396367	-	-	Lamiales	Lamiaceae	Scutellaria
1633	Scutellaria indica	233892	diploid	-	Lamiales	Lamiaceae	Scutellaria
1634	Scutellaria minor	1053395	diploid	-	Lamiales	Lamiaceae	Scutellaria
1635	Scyphiphora hydrophyllacea	86994	-	-	Gentianales	Rubiaceae	Scyphiphora
1636	Secale cereale	4550	diploid	-	Poales	Poaceae	Secale
1636	Secale cereale	4550	diploid	Lo7	Poales	Poaceae	Secale
1636	Secale cereale	4550	diploid	WN	Poales	Poaceae	Secale
1637	Sechium edule	-	diploid	-	Cucurbitales	Cucurbitaceae	Sechium
1638	Sedum album	23029	tetraploid	-	Saxifragales	Crassulaceae	Sedum
1639	Selaginella kraussiana	81964	-	-	Selaginellales	Selaginellaceae	Selaginella
1639	Selaginella kraussiana	81964	-	-	Selaginellales	Selaginellaceae	Selaginella
1640	Selaginella lepidophylla	59777	diploid	-	Selaginellales	Selaginellaceae	Selaginella
1641	Selaginella moellendorffii	88036	diploid	-	Selaginellales	Selaginellaceae	Selaginella
1642	Selaginella tamariscina	137178	diploid	-	Selaginellales	Selaginellaceae	Selaginella
